"Reservoir","Site","DateTime","StartDepth_m","EndDepth_m","Rep","CollectionMethod","Taxon","Density_IndPerL","MeanLength_mm","MeanWeight_ug","Biomass_ugL","Flag_MeanLength_mm","Flag_MeanWeight_ug","Flag_Biomass_ugL"
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Diaphanosoma",0.0333333333333333,0.431578947368421,0.39217749806309,0.0130725832687697,0,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Filinia",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Gastropus",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Keratella",1.7,0.115789473684211,0.950076687563785,0.0316692229187928,0,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Lecane",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Lepadella",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Monostyla",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Polyarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Rotifera",2.26666666666667,0.131807780320366,3.74327118289521,0.124775706096507,0,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Sida",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Trichocerca",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:52:00,0.1,0.1,1,"Schindler","Nauplius",0.466666666666667,0.163562753036437,11.9862031063947,0.399540103546491,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Bosmina",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Brachionus",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Calanoida",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Ceriodaphnia",4.35080520588621,0.473684210526316,5.88428693024421,8.53379540301157,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Chydorus",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Cladocera",59.4610044804449,0.761244019138756,145.993641439906,211.729965067676,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Collotheca",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Conochiloides",2.90053680392414,0.210526315789474,0.485201924478787,0.703673019642772,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Conochilus",15.9529524215828,0.0947368421052632,0.247680419886281,0.359203086745771,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Copepoda",79.7647621079139,0.276315789473684,37.4722369368577,54.3448011803606,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Cyclopoida",31.9059048431655,0.341854636591479,11.4834766411896,16.6541233173868,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Daphnia",44.9583204608242,0.917105263157895,139.411813079767,202.184547369829,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Diaphanosoma",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Filinia",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Gastropus",1.45026840196207,0.115789473684211,0.0310482577635224,0.0450283071704101,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Keratella",116.021472156966,0.116842105263158,1.53476833357632,2.22582601851772,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Lecane",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Lepadella",1.45026840196207,0.126315789473684,0.0201545414783496,0.0292294946620844,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Monostyla",1.45026840196207,0.115789473684211,0.0186289546581134,0.027016984302246,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Polyarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Rotifera",139.225766588359,0.122437673130194,4.22877639060474,6.13286077825726,0,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Sida",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Trichocerca",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:54:00,6.3,0.1,1,"Tow","Nauplius",47.8588572647483,0.184561403508772,29.8447202425768,43.282854733207,0,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Bosmina",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Brachionus",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Calanoida",0.0333333333333333,0.210526315789474,0.967471002731954,0.0322490334243985,0,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Ceriodaphnia",0.366666666666667,0.549282296650718,29.4401212342313,0.981337374474377,0,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Chydorus",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Cladocera",1.1,0.730263157894737,99.9167593680248,3.33055864560083,0,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Collotheca",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Conochiloides",0.333333333333333,0.150526315789474,0.964672401224669,0.032155746707489,0,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Conochilus",0.366666666666667,0.115789473684211,0.44399008601837,0.0147996695339457,0,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Copepoda",1.13333333333333,0.198380566801619,26.910589081506,0.897019636050199,0,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Cyclopoida",0.166666666666667,0.351578947368421,2.71232969129833,0.0904109897099444,0,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Daphnia",0.733333333333333,0.825062656641604,70.6607079062591,2.35535693020864,0,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Diaphanosoma",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Filinia",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Gastropus",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Keratella",2.06666666666667,0.115789473684211,1.15499518880303,0.0384998396267678,0,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Lecane",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Lepadella",0.0333333333333333,0.136842105263158,0.0256247266365359,0.000854157554551198,0,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Monostyla",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Polyarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Rotifera",2.8,0.131807780320366,4.59192261516129,0.153064087172043,0,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Sida",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Trichocerca",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,1,1,1,"Schindler","Nauplius",0.966666666666667,0.161904761904762,24.6725869633548,0.822419565445161,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Bosmina",1.45026840196207,0.221052631578947,0.203556231267341,0.295211170229508,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Brachionus",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Calanoida",4.35080520588621,0.284210526315789,3.33833465739662,4.84148126879719,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Ceriodaphnia",8.70161041177242,0.480701754385965,12.4110153078004,17.9993033371705,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Chydorus",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Cladocera",46.4085888627862,0.706698564593301,99.525731069241,144.339022951895,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Collotheca",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Conochiloides",7.25134200981035,0.178947368421053,0.794973028138213,1.15292426312095,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Conochilus",18.8534892255069,0.0842105263157895,0.201844000583176,0.292727976171393,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Copepoda",87.0161041177242,0.254093567251462,47.583640176883,69.0090497988663,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Cyclopoida",21.7540260294311,0.348178137651822,8.01837183842997,11.6287913124575,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Daphnia",36.2567100490518,0.829473684210526,93.0156142850591,134.897606286713,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Diaphanosoma",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Filinia",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Gastropus",1.45026840196207,0.105263157894737,0.0233270155999417,0.0338304336366717,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Keratella",94.2674461275346,0.112631578947368,1.12054351946348,1.62508885930125,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Lecane",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Lepadella",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Monostyla",1.45026840196207,0.105263157894737,0.013996209359965,0.020298260182003,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Polyarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Rotifera",126.1733509707,0.129665071770335,6.73440814324908,9.7666993360702,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Sida",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Trichocerca",2.90053680392414,0.184210526315789,0.651686834815571,0.945120824507698,0,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-16 23:59:00,6.3,0.1,2,"Tow","Nauplius",65.2620780882932,0.20091533180778,42.2626862207423,61.2922384079803,0,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Bosmina",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Brachionus",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Calanoida",11.1072126412805,0.189473684210526,0.920826255943164,10.2278130304349,0,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Ceriodaphnia",33.3216379238415,0.449122807017544,5.45061382855498,60.5411268192642,0,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Chydorus",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Cladocera",55.5360632064025,0.686315789473684,17.0380500928605,189.245245374191,0,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Collotheca",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Conochiloides",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Conochilus",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Copepoda",522.038994140184,0.228947368421053,32.4923465615054,360.89940247282,0,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Cyclopoida",166.608189619208,0.31859649122807,6.88435981189486,76.4660483298021,0,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Daphnia",22.214425282561,1.04210526315789,11.5874362643055,128.704118554926,0,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Diaphanosoma",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Filinia",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Gastropus",33.3216379238415,0.115789473684211,0.0946843563201633,1.05167927945083,0,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Keratella",977.434712432684,0.114736842105263,1.59857985129028,17.7557663323477,0,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Lecane",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Lepadella",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Monostyla",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Polyarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Rotifera",1010.75635035653,0.11497975708502,1.93438810322204,21.4856599932505,0,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Sida",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Trichocerca",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",50,2021-06-28 12:00:00,10,0.1,1,"Tow","Nauplius",355.430804520976,0.164912280701754,27.4337447636923,304.712436636946,0,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Bosmina",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Brachionus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Calanoida",0.0333333333333333,0.168421052631579,0.871339016219132,0.0290446338739711,0,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Ceriodaphnia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Chydorus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Cladocera",0.2,0.785964912280702,25.0880178866681,0.836267262888936,0,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Collotheca",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Conochiloides",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Conochilus",2.66666666666667,0.117703349282297,3.54175350236584,0.118058450078861,0,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Copepoda",0.366666666666667,0.200956937799043,5.45858057705041,0.18195268590168,0,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Cyclopoida",0.2,0.247368421052632,1.40800752410537,0.0469335841368457,0,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Daphnia",0.133333333333333,1.05526315789474,24.3475508806406,0.811585029354688,0,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Diaphanosoma",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Filinia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Gastropus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Keratella",0.933333333333333,0.111578947368421,0.472075346260388,0.0157358448753463,0,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Lecane",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Lepadella",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Monostyla",0.266666666666667,0.115789473684211,0.149031637264907,0.00496772124216358,0,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Polyarthra",0.0666666666666667,0.105263157894737,0.0672751129902318,0.00224250376634106,0,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Rotifera",4.13333333333333,0.124893314366999,9.6747430363736,0.322491434545787,0,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Sida",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Trichocerca",0.2,0.178947368421053,2.01492229187928,0.0671640763959761,0,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:37:00,0.1,0.1,1,"Schindler","Nauplius",0.166666666666667,0.145263157894737,4.05057305294504,0.135019101764835,0,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Bosmina",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Brachionus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Calanoida",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Ceriodaphnia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Chydorus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Cladocera",0.1,0.726661724734371,12.7939173199372,0.426463910664574,0,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Collotheca",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Conochiloides",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Conochilus",4.7,0.13859649122807,9.83942498906547,0.327980832968849,0,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Copepoda",0.333333333333333,0.148538011695906,8.19840398065912,0.273280132688637,0,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Cyclopoida",0.0333333333333333,NA,NA,NA,1,1,1
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Daphnia",0.0666666666666667,0.98472942920682,12.5787049651519,0.419290165505063,0,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Diaphanosoma",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Filinia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Gastropus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Keratella",1.5,0.114619883040936,0.815139233124362,0.0271713077708121,0,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Lecane",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Lepadella",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Monostyla",0.0333333333333333,0.115789473684211,0.0186289546581134,0.000620965155270448,0,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Polyarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Rotifera",6.33333333333333,0.137396121883657,27.8885901734947,0.929619672449823,0,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Sida",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Trichocerca",0.1,0.210526315789474,2.18850328036157,0.0729501093453856,0,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:45:00,1,1,1,"Schindler","Nauplius",0.3,0.148538011695906,7.37856358259321,0.245952119419774,0,0,0
"BVR",50,2021-07-07 11:50:00,2,2,1,"Schindler","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:50:00,2,2,1,"Schindler","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:50:00,2,2,1,"Schindler","Bosmina",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-07 11:50:00,2,2,1,"Schindler","Brachionus",0,NA,NA,NA,1,0,0
